block_lat,block_lon,fold,lat_min,lat_max,lon_min,lon_max
31,-10,3,15.5,16.0,-5.0,-4.5
32,-34,3,16.0,16.5,-17.0,-16.5
32,-31,3,16.0,16.5,-15.5,-15.0
32,-29,3,16.0,16.5,-14.5,-14.0
32,-22,3,16.0,16.5,-11.0,-10.5
33,-25,3,16.5,17.0,-12.5,-12.0
34,-29,3,17.0,17.5,-14.5,-14.0
34,-22,3,17.0,17.5,-11.0,-10.5
34,15,3,17.0,17.5,7.5,8.0
35,68,3,17.5,18.0,34.0,34.5
37,64,3,18.5,19.0,32.0,32.5
40,2,3,20.0,20.5,1.0,1.5
58,-20,3,29.0,29.5,-10.0,-9.5
60,-12,3,30.0,30.5,-6.0,-5.5
62,-20,3,31.0,31.5,-10.0,-9.5
62,-19,3,31.0,31.5,-9.5,-9.0
62,-15,3,31.0,31.5,-7.5,-7.0
62,-9,3,31.0,31.5,-4.5,-4.0
63,-10,3,31.5,32.0,-5.0,-4.5
63,-8,3,31.5,32.0,-4.0,-3.5
64,-19,3,32.0,32.5,-9.5,-9.0
64,-15,3,32.0,32.5,-7.5,-7.0
64,-14,3,32.0,32.5,-7.0,-6.5
64,-10,3,32.0,32.5,-5.0,-4.5
65,-17,3,32.5,33.0,-8.5,-8.0
65,-16,3,32.5,33.0,-8.0,-7.5
65,-10,3,32.5,33.0,-5.0,-4.5
67,-14,3,33.5,34.0,-7.0,-6.5
67,-13,3,33.5,34.0,-6.5,-6.0
67,-12,3,33.5,34.0,-6.0,-5.5
67,17,3,33.5,34.0,8.5,9.0
67,19,3,33.5,34.0,9.5,10.0
68,-7,3,34.0,34.5,-3.5,-3.0
68,17,3,34.0,34.5,8.5,9.0
68,18,3,34.0,34.5,9.0,9.5
69,16,3,34.5,35.0,8.0,8.5
69,18,3,34.5,35.0,9.0,9.5
69,19,3,34.5,35.0,9.5,10.0
69,21,3,34.5,35.0,10.5,11.0
70,16,3,35.0,35.5,8.0,8.5
72,16,3,36.0,36.5,8.0,8.5
73,22,3,36.5,37.0,11.0,11.5
-69,37,4,-34.5,-34.0,18.5,19.0
-69,41,4,-34.5,-34.0,20.5,21.0
-69,42,4,-34.5,-34.0,21.0,21.5
-68,49,4,-34.0,-33.5,24.5,25.0
-68,50,4,-34.0,-33.5,25.0,25.5
-67,54,4,-33.5,-33.0,27.0,27.5
-66,55,4,-33.0,-32.5,27.5,28.0
-65,36,4,-32.5,-32.0,18.0,18.5
-65,51,4,-32.5,-32.0,25.5,26.0
-64,37,4,-32.0,-31.5,18.5,19.0
-64,55,4,-32.0,-31.5,27.5,28.0
-63,52,4,-31.5,-31.0,26.0,26.5
-63,58,4,-31.5,-31.0,29.0,29.5
-63,59,4,-31.5,-31.0,29.5,30.0
-62,50,4,-31.0,-30.5,25.0,25.5
-62,55,4,-31.0,-30.5,27.5,28.0
-61,35,4,-30.5,-30.0,17.5,18.0
-61,36,4,-30.5,-30.0,18.0,18.5
-61,53,4,-30.5,-30.0,26.5,27.0
-61,56,4,-30.5,-30.0,28.0,28.5
-61,57,4,-30.5,-30.0,28.5,29.0
-61,58,4,-30.5,-30.0,29.0,29.5
-61,59,4,-30.5,-30.0,29.5,30.0
-60,35,4,-30.0,-29.5,17.5,18.0
-60,47,4,-30.0,-29.5,23.5,24.0
-60,50,4,-30.0,-29.5,25.0,25.5
-60,55,4,-30.0,-29.5,27.5,28.0
-60,59,4,-30.0,-29.5,29.5,30.0
-59,42,4,-29.5,-29.0,21.0,21.5
-59,54,4,-29.5,-29.0,27.0,27.5
-59,56,4,-29.5,-29.0,28.0,28.5
-58,41,4,-29.0,-28.5,20.5,21.0
-58,49,4,-29.0,-28.5,24.5,25.0
-58,55,4,-29.0,-28.5,27.5,28.0
-56,52,4,-28.0,-27.5,26.0,26.5
-56,56,4,-28.0,-27.5,28.0,28.5
-55,45,4,-27.5,-27.0,22.5,23.0
-55,57,4,-27.5,-27.0,28.5,29.0
-55,61,4,-27.5,-27.0,30.5,31.0
-54,33,4,-27.0,-26.5,16.5,17.0
-54,40,4,-27.0,-26.5,20.0,20.5
-54,47,4,-27.0,-26.5,23.5,24.0
-54,54,4,-27.0,-26.5,27.0,27.5
-54,56,4,-27.0,-26.5,28.0,28.5
-54,57,4,-27.0,-26.5,28.5,29.0
-54,58,4,-27.0,-26.5,29.0,29.5
-53,51,4,-26.5,-26.0,25.5,26.0
-53,57,4,-26.5,-26.0,28.5,29.0
-53,59,4,-26.5,-26.0,29.5,30.0
-53,62,4,-26.5,-26.0,31.0,31.5
-53,63,4,-26.5,-26.0,31.5,32.0
-52,44,4,-26.0,-25.5,22.0,22.5
-52,52,4,-26.0,-25.5,26.0,26.5
-51,46,4,-25.5,-25.0,23.0,23.5
-51,53,4,-25.5,-25.0,26.5,27.0
-51,57,4,-25.5,-25.0,28.5,29.0
-51,59,4,-25.5,-25.0,29.5,30.0
-50,57,4,-25.0,-24.5,28.5,29.0
-50,60,4,-25.0,-24.5,30.0,30.5
-50,66,4,-25.0,-24.5,33.0,33.5
-50,67,4,-25.0,-24.5,33.5,34.0
-50,69,4,-25.0,-24.5,34.5,35.0
-49,51,4,-24.5,-24.0,25.5,26.0
-49,57,4,-24.5,-24.0,28.5,29.0
-49,60,4,-24.5,-24.0,30.0,30.5
-49,65,4,-24.5,-24.0,32.5,33.0
-49,68,4,-24.5,-24.0,34.0,34.5
-49,70,4,-24.5,-24.0,35.0,35.5
-48,44,4,-24.0,-23.5,22.0,22.5
-48,45,4,-24.0,-23.5,22.5,23.0
-48,52,4,-24.0,-23.5,26.0,26.5
-48,57,4,-24.0,-23.5,28.5,29.0
-48,58,4,-24.0,-23.5,29.0,29.5
-48,71,4,-24.0,-23.5,35.5,36.0
-48,88,4,-24.0,-23.5,44.0,44.5
-47,61,4,-23.5,-23.0,30.5,31.0
-46,40,4,-23.0,-22.5,20.0,20.5
-46,56,4,-23.0,-22.5,28.0,28.5
-46,60,4,-23.0,-22.5,30.0,30.5
-46,61,4,-23.0,-22.5,30.5,31.0
-45,53,4,-22.5,-22.0,26.5,27.0
-45,91,4,-22.5,-22.0,45.5,46.0
-44,31,4,-22.0,-21.5,15.5,16.0
-44,38,4,-22.0,-21.5,19.0,19.5
-44,87,4,-22.0,-21.5,43.5,44.0
-43,57,4,-21.5,-21.0,28.5,29.0
-42,64,4,-21.0,-20.5,32.0,32.5
-42,70,4,-21.0,-20.5,35.0,35.5
-42,93,4,-21.0,-20.5,46.5,47.0
-41,32,4,-20.5,-20.0,16.0,16.5
-41,44,4,-20.5,-20.0,22.0,22.5
-41,45,4,-20.5,-20.0,22.5,23.0
-41,54,4,-20.5,-20.0,27.0,27.5
-41,93,4,-20.5,-20.0,46.5,47.0
-41,115,4,-20.5,-20.0,57.5,58.0
-40,57,4,-20.0,-19.5,28.5,29.0
-40,60,4,-20.0,-19.5,30.0,30.5
-40,67,4,-20.0,-19.5,33.5,34.0
-40,90,4,-20.0,-19.5,45.0,45.5
-40,95,4,-20.0,-19.5,47.5,48.0
-39,57,4,-19.5,-19.0,28.5,29.0
-39,68,4,-19.5,-19.0,34.0,34.5
-39,70,4,-19.5,-19.0,35.0,35.5
-39,90,4,-19.5,-19.0,45.0,45.5
-38,27,4,-19.0,-18.5,13.5,14.0
-38,58,4,-19.0,-18.5,29.0,29.5
-38,68,4,-19.0,-18.5,34.0,34.5
-37,49,4,-18.5,-18.0,24.5,25.0
-37,52,4,-18.5,-18.0,26.0,26.5
-37,53,4,-18.5,-18.0,26.5,27.0
-37,54,4,-18.5,-18.0,27.0,27.5
-37,56,4,-18.5,-18.0,28.0,28.5
-37,58,4,-18.5,-18.0,29.0,29.5
-37,59,4,-18.5,-18.0,29.5,30.0
-37,60,4,-18.5,-18.0,30.0,30.5
-37,61,4,-18.5,-18.0,30.5,31.0
-37,72,4,-18.5,-18.0,36.0,36.5
-37,94,4,-18.5,-18.0,47.0,47.5
-36,31,4,-18.0,-17.5,15.5,16.0
-36,34,4,-18.0,-17.5,17.0,17.5
-36,35,4,-18.0,-17.5,17.5,18.0
-36,58,4,-18.0,-17.5,29.0,29.5
-36,72,4,-18.0,-17.5,36.0,36.5
-36,73,4,-18.0,-17.5,36.5,37.0
-36,97,4,-18.0,-17.5,48.5,49.0
-35,26,4,-17.5,-17.0,13.0,13.5
-35,29,4,-17.5,-17.0,14.5,15.0
-35,31,4,-17.5,-17.0,15.5,16.0
-35,53,4,-17.5,-17.0,26.5,27.0
-35,58,4,-17.5,-17.0,29.0,29.5
-35,62,4,-17.5,-17.0,31.0,31.5
-35,70,4,-17.5,-17.0,35.0,35.5
-34,60,4,-17.0,-16.5,30.0,30.5
-34,66,4,-17.0,-16.5,33.0,33.5
-33,52,4,-16.5,-16.0,26.0,26.5
-33,70,4,-16.5,-16.0,35.0,35.5
-33,78,4,-16.5,-16.0,39.0,39.5
-33,90,4,-16.5,-16.0,45.0,45.5
-33,94,4,-16.5,-16.0,47.0,47.5
-33,97,4,-16.5,-16.0,48.5,49.0
-32,46,4,-16.0,-15.5,23.0,23.5
-32,70,4,-16.0,-15.5,35.0,35.5
-32,73,4,-16.0,-15.5,36.5,37.0
-32,99,4,-16.0,-15.5,49.5,50.0
-31,27,4,-15.5,-15.0,13.5,14.0
-31,71,4,-15.5,-15.0,35.5,36.0
-31,77,4,-15.5,-15.0,38.5,39.0
-31,78,4,-15.5,-15.0,39.0,39.5
-31,96,4,-15.5,-15.0,48.0,48.5
-31,97,4,-15.5,-15.0,48.5,49.0
-30,32,4,-15.0,-14.5,16.0,16.5
-30,35,4,-15.0,-14.5,17.5,18.0
-30,53,4,-15.0,-14.5,26.5,27.0
-30,71,4,-15.0,-14.5,35.5,36.0
-30,77,4,-15.0,-14.5,38.5,39.0
-30,80,4,-15.0,-14.5,40.0,40.5
-30,96,4,-15.0,-14.5,48.0,48.5
-29,48,4,-14.5,-14.0,24.0,24.5
-29,54,4,-14.5,-14.0,27.0,27.5
-29,64,4,-14.5,-14.0,32.0,32.5
-29,68,4,-14.5,-14.0,34.0,34.5
-29,71,4,-14.5,-14.0,35.5,36.0
-28,63,4,-14.0,-13.5,31.5,32.0
-28,65,4,-14.0,-13.5,32.5,33.0
-28,67,4,-14.0,-13.5,33.5,34.0
-28,74,4,-14.0,-13.5,37.0,37.5
-27,31,4,-13.5,-13.0,15.5,16.0
-27,48,4,-13.5,-13.0,24.0,24.5
-27,50,4,-13.5,-13.0,25.0,25.5
-27,56,4,-13.5,-13.0,28.0,28.5
-27,60,4,-13.5,-13.0,30.0,30.5
-27,65,4,-13.5,-13.0,32.5,33.0
-27,71,4,-13.5,-13.0,35.5,36.0
-27,75,4,-13.5,-13.0,37.5,38.0
-27,80,4,-13.5,-13.0,40.0,40.5
-27,96,4,-13.5,-13.0,48.0,48.5
-26,65,4,-13.0,-12.5,32.5,33.0
-26,66,4,-13.0,-12.5,33.0,33.5
-26,77,4,-13.0,-12.5,38.5,39.0
-26,80,4,-13.0,-12.5,40.0,40.5
-25,32,4,-12.5,-12.0,16.0,16.5
-25,34,4,-12.5,-12.0,17.0,17.5
-25,54,4,-12.5,-12.0,27.0,27.5
-24,28,4,-12.0,-11.5,14.0,14.5
-24,29,4,-12.0,-11.5,14.5,15.0
-24,39,4,-12.0,-11.5,19.5,20.0
-24,40,4,-12.0,-11.5,20.0,20.5
-24,61,4,-12.0,-11.5,30.5,31.0
-24,66,4,-12.0,-11.5,33.0,33.5
-24,68,4,-12.0,-11.5,34.0,34.5
-23,27,4,-11.5,-11.0,13.5,14.0
-23,69,4,-11.5,-11.0,34.5,35.0
-23,80,4,-11.5,-11.0,40.0,40.5
-22,60,4,-11.0,-10.5,30.0,30.5
-22,63,4,-11.0,-10.5,31.5,32.0
-22,66,4,-11.0,-10.5,33.0,33.5
-22,71,4,-11.0,-10.5,35.5,36.0
-22,72,4,-11.0,-10.5,36.0,36.5
-21,63,4,-10.5,-10.0,31.5,32.0
-21,66,4,-10.5,-10.0,33.0,33.5
-19,30,4,-9.5,-9.0,15.0,15.5
-19,31,4,-9.5,-9.0,15.5,16.0
-19,32,4,-9.5,-9.0,16.0,16.5
-19,70,4,-9.5,-9.0,35.0,35.5
-18,27,4,-9.0,-8.5,13.5,14.0
-18,58,4,-9.0,-8.5,29.0,29.5
-18,68,4,-9.0,-8.5,34.0,34.5
-18,69,4,-9.0,-8.5,34.5,35.0
-18,71,4,-9.0,-8.5,35.5,36.0
-17,63,4,-8.5,-8.0,31.5,32.0
-17,69,4,-8.5,-8.0,34.5,35.0
-15,31,4,-7.5,-7.0,15.5,16.0
-15,72,4,-7.5,-7.0,36.0,36.5
-15,77,4,-7.5,-7.0,38.5,39.0
-14,26,4,-7.0,-6.5,13.0,13.5
-14,32,4,-7.0,-6.5,16.0,16.5
-14,70,4,-7.0,-6.5,35.0,35.5
-13,69,4,-6.5,-6.0,34.5,35.0
-12,71,4,-6.0,-5.5,35.5,36.0
-12,74,4,-6.0,-5.5,37.0,37.5
-11,63,4,-5.5,-5.0,31.5,32.0
-11,65,4,-5.5,-5.0,32.5,33.0
-11,70,4,-5.5,-5.0,35.0,35.5
-10,29,4,-5.0,-4.5,14.5,15.0
-10,68,4,-5.0,-4.5,34.0,34.5
-10,70,4,-5.0,-4.5,35.0,35.5
-10,111,4,-5.0,-4.5,55.5,56.0
-9,24,4,-4.5,-4.0,12.0,12.5
-9,29,4,-4.5,-4.0,14.5,15.0
-8,24,4,-4.0,-3.5,12.0,12.5
-8,27,4,-4.0,-3.5,13.5,14.0
-8,63,4,-4.0,-3.5,31.5,32.0
-8,71,4,-4.0,-3.5,35.5,36.0
-8,73,4,-4.0,-3.5,36.5,37.0
-8,76,4,-4.0,-3.5,38.0,38.5
-7,62,4,-3.5,-3.0,31.0,31.5
-7,71,4,-3.5,-3.0,35.5,36.0
-7,72,4,-3.5,-3.0,36.0,36.5
-6,71,4,-3.0,-2.5,35.5,36.0
-5,32,4,-2.5,-2.0,16.0,16.5
-5,67,4,-2.5,-2.0,33.5,34.0
-5,71,4,-2.5,-2.0,35.5,36.0
-5,72,4,-2.5,-2.0,36.0,36.5
-5,76,4,-2.5,-2.0,38.0,38.5
-5,82,4,-2.5,-2.0,41.0,41.5
-4,22,4,-2.0,-1.5,11.0,11.5
-4,32,4,-2.0,-1.5,16.0,16.5
-4,68,4,-2.0,-1.5,34.0,34.5
-4,73,4,-2.0,-1.5,36.5,37.0
-3,18,4,-1.5,-1.0,9.0,9.5
-3,26,4,-1.5,-1.0,13.0,13.5
-3,61,4,-1.5,-1.0,30.5,31.0
-3,63,4,-1.5,-1.0,31.5,32.0
-3,68,4,-1.5,-1.0,34.0,34.5
-3,80,4,-1.5,-1.0,40.0,40.5
-2,20,4,-1.0,-0.5,10.0,10.5
-2,77,4,-1.0,-0.5,38.5,39.0
-1,62,4,-0.5,0.0,31.0,31.5
-1,64,4,-0.5,0.0,32.0,32.5
-1,76,4,-0.5,0.0,38.0,38.5
-1,79,4,-0.5,0.0,39.5,40.0
0,70,4,0.0,0.5,35.0,35.5
0,72,4,0.0,0.5,36.0,36.5
0,75,4,0.0,0.5,37.5,38.0
1,24,4,0.5,1.0,12.0,12.5
1,63,4,0.5,1.0,31.5,32.0
1,65,4,0.5,1.0,32.5,33.0
1,72,4,0.5,1.0,36.0,36.5
1,73,4,0.5,1.0,36.5,37.0
2,32,4,1.0,1.5,16.0,16.5
2,33,4,1.0,1.5,16.5,17.0
2,70,4,1.0,1.5,35.0,35.5
2,77,4,1.0,1.5,38.5,39.0
3,32,4,1.5,2.0,16.0,16.5
3,71,4,1.5,2.0,35.5,36.0
4,21,4,2.0,2.5,10.5,11.0
4,23,4,2.0,2.5,11.5,12.0
4,63,4,2.0,2.5,31.5,32.0
5,19,4,2.5,3.0,9.5,10.0
5,61,4,2.5,3.0,30.5,31.0
5,62,4,2.5,3.0,31.0,31.5
6,24,4,3.0,3.5,12.0,12.5
6,61,4,3.0,3.5,30.5,31.0
6,64,4,3.0,3.5,32.0,32.5
6,68,4,3.0,3.5,34.0,34.5
6,72,4,3.0,3.5,36.0,36.5
7,23,4,3.5,4.0,11.5,12.0
7,26,4,3.5,4.0,13.0,13.5
7,63,4,3.5,4.0,31.5,32.0
7,70,4,3.5,4.0,35.0,35.5
7,77,4,3.5,4.0,38.5,39.0
7,83,4,3.5,4.0,41.5,42.0
8,14,4,4.0,4.5,7.0,7.5
8,28,4,4.0,4.5,14.0,14.5
9,-16,4,4.5,5.0,-8.0,-7.5
9,-14,4,4.5,5.0,-7.0,-6.5
9,18,4,4.5,5.0,9.0,9.5
9,24,4,4.5,5.0,12.0,12.5
10,-18,4,5.0,5.5,-9.0,-8.5
10,-15,4,5.0,5.5,-7.5,-7.0
10,-10,4,5.0,5.5,-5.0,-4.5
10,-5,4,5.0,5.5,-2.5,-2.0
10,-2,4,5.0,5.5,-1.0,-0.5
10,15,4,5.0,5.5,7.5,8.0
11,-16,4,5.5,6.0,-8.0,-7.5
11,-10,4,5.5,6.0,-5.0,-4.5
11,-8,4,5.5,6.0,-4.0,-3.5
11,-5,4,5.5,6.0,-2.5,-2.0
11,14,4,5.5,6.0,7.0,7.5
11,29,4,5.5,6.0,14.5,15.0
11,74,4,5.5,6.0,37.0,37.5
11,75,4,5.5,6.0,37.5,38.0
12,-21,4,6.0,6.5,-10.5,-10.0
12,-19,4,6.0,6.5,-9.5,-9.0
12,-18,4,6.0,6.5,-9.0,-8.5
12,-14,4,6.0,6.5,-7.0,-6.5
12,-9,4,6.0,6.5,-4.5,-4.0
12,-5,4,6.0,6.5,-2.5,-2.0
12,-4,4,6.0,6.5,-2.0,-1.5
12,3,4,6.0,6.5,1.5,2.0
12,5,4,6.0,6.5,2.5,3.0
12,6,4,6.0,6.5,3.0,3.5
12,14,4,6.0,6.5,7.0,7.5
12,16,4,6.0,6.5,8.0,8.5
12,79,4,6.0,6.5,39.5,40.0
13,-22,4,6.5,7.0,-11.0,-10.5
13,-21,4,6.5,7.0,-10.5,-10.0
13,-18,4,6.5,7.0,-9.0,-8.5
13,-17,4,6.5,7.0,-8.5,-8.0
13,14,4,6.5,7.0,7.0,7.5
13,17,4,6.5,7.0,8.5,9.0
13,25,4,6.5,7.0,12.5,13.0
13,70,4,6.5,7.0,35.0,35.5
13,78,4,6.5,7.0,39.0,39.5
14,-21,4,7.0,7.5,-10.5,-10.0
14,-20,4,7.0,7.5,-10.0,-9.5
14,-19,4,7.0,7.5,-9.5,-9.0
14,-17,4,7.0,7.5,-8.5,-8.0
14,-16,4,7.0,7.5,-8.0,-7.5
14,-14,4,7.0,7.5,-7.0,-6.5
14,-7,4,7.0,7.5,-3.5,-3.0
14,-1,4,7.0,7.5,-0.5,0.0
14,5,4,7.0,7.5,2.5,3.0
14,18,4,7.0,7.5,9.0,9.5
14,19,4,7.0,7.5,9.5,10.0
14,74,4,7.0,7.5,37.0,37.5
14,76,4,7.0,7.5,38.0,38.5
14,80,4,7.0,7.5,40.0,40.5
15,-26,4,7.5,8.0,-13.0,-12.5
15,-20,4,7.5,8.0,-10.0,-9.5
15,-16,4,7.5,8.0,-8.0,-7.5
15,-10,4,7.5,8.0,-5.0,-4.5
15,-3,4,7.5,8.0,-1.5,-1.0
15,5,4,7.5,8.0,2.5,3.0
15,11,4,7.5,8.0,5.5,6.0
15,15,4,7.5,8.0,7.5,8.0
15,30,4,7.5,8.0,15.0,15.5
15,68,4,7.5,8.0,34.0,34.5
15,77,4,7.5,8.0,38.5,39.0
16,-26,4,8.0,8.5,-13.0,-12.5
16,-21,4,8.0,8.5,-10.5,-10.0
16,-14,4,8.0,8.5,-7.0,-6.5
16,-13,4,8.0,8.5,-6.5,-6.0
16,-4,4,8.0,8.5,-2.0,-1.5
16,-2,4,8.0,8.5,-1.0,-0.5
16,3,4,8.0,8.5,1.5,2.0
16,8,4,8.0,8.5,4.0,4.5
16,10,4,8.0,8.5,5.0,5.5
16,24,4,8.0,8.5,12.0,12.5
16,72,4,8.0,8.5,36.0,36.5
16,76,4,8.0,8.5,38.0,38.5
16,77,4,8.0,8.5,38.5,39.0
16,84,4,8.0,8.5,42.0,42.5
17,-27,4,8.5,9.0,-13.5,-13.0
17,-25,4,8.5,9.0,-12.5,-12.0
17,-24,4,8.5,9.0,-12.0,-11.5
17,-20,4,8.5,9.0,-10.0,-9.5
17,-12,4,8.5,9.0,-6.0,-5.5
17,-2,4,8.5,9.0,-1.0,-0.5
17,-1,4,8.5,9.0,-0.5,0.0
17,2,4,8.5,9.0,1.0,1.5
17,3,4,8.5,9.0,1.5,2.0
17,4,4,8.5,9.0,2.0,2.5
17,14,4,8.5,9.0,7.0,7.5
17,80,4,8.5,9.0,40.0,40.5
18,-21,4,9.0,9.5,-10.5,-10.0
18,-7,4,9.0,9.5,-3.5,-3.0
18,1,4,9.0,9.5,0.5,1.0
18,3,4,9.0,9.5,1.5,2.0
18,12,4,9.0,9.5,6.0,6.5
18,24,4,9.0,9.5,12.0,12.5
18,25,4,9.0,9.5,12.5,13.0
18,26,4,9.0,9.5,13.0,13.5
18,77,4,9.0,9.5,38.5,39.0
18,80,4,9.0,9.5,40.0,40.5
18,81,4,9.0,9.5,40.5,41.0
18,83,4,9.0,9.5,41.5,42.0
19,-26,4,9.5,10.0,-13.0,-12.5
19,-25,4,9.5,10.0,-12.5,-12.0
19,-23,4,9.5,10.0,-11.5,-11.0
19,-18,4,9.5,10.0,-9.0,-8.5
19,-16,4,9.5,10.0,-8.0,-7.5
19,-9,4,9.5,10.0,-4.5,-4.0
19,-6,4,9.5,10.0,-3.0,-2.5
19,-5,4,9.5,10.0,-2.5,-2.0
19,22,4,9.5,10.0,11.0,11.5
19,69,4,9.5,10.0,34.5,35.0
19,74,4,9.5,10.0,37.0,37.5
19,78,4,9.5,10.0,39.0,39.5
19,82,4,9.5,10.0,41.0,41.5
20,-27,4,10.0,10.5,-13.5,-13.0
20,-26,4,10.0,10.5,-13.0,-12.5
20,-23,4,10.0,10.5,-11.5,-11.0
20,-15,4,10.0,10.5,-7.5,-7.0
20,-5,4,10.0,10.5,-2.5,-2.0
20,-4,4,10.0,10.5,-2.0,-1.5
20,0,4,10.0,10.5,0.0,0.5
20,7,4,10.0,10.5,3.5,4.0
20,20,4,10.0,10.5,10.0,10.5
20,22,4,10.0,10.5,11.0,11.5
20,69,4,10.0,10.5,34.5,35.0
20,76,4,10.0,10.5,38.0,38.5
20,79,4,10.0,10.5,39.5,40.0
21,-27,4,10.5,11.0,-13.5,-13.0
21,-16,4,10.5,11.0,-8.0,-7.5
21,-13,4,10.5,11.0,-6.5,-6.0
21,-12,4,10.5,11.0,-6.0,-5.5
21,-10,4,10.5,11.0,-5.0,-4.5
21,-6,4,10.5,11.0,-3.0,-2.5
21,1,4,10.5,11.0,0.5,1.0
21,5,4,10.5,11.0,2.5,3.0
21,12,4,10.5,11.0,6.0,6.5
21,20,4,10.5,11.0,10.0,10.5
21,49,4,10.5,11.0,24.5,25.0
21,51,4,10.5,11.0,25.5,26.0
22,-24,4,11.0,11.5,-12.0,-11.5
22,-23,4,11.0,11.5,-11.5,-11.0
22,-7,4,11.0,11.5,-3.5,-3.0
22,-5,4,11.0,11.5,-2.5,-2.0
22,-1,4,11.0,11.5,-0.5,0.0
22,5,4,11.0,11.5,2.5,3.0
22,9,4,11.0,11.5,4.5,5.0
22,10,4,11.0,11.5,5.0,5.5
22,28,4,11.0,11.5,14.0,14.5
22,73,4,11.0,11.5,36.5,37.0
23,-28,4,11.5,12.0,-14.0,-13.5
23,-13,4,11.5,12.0,-6.5,-6.0
23,-12,4,11.5,12.0,-6.0,-5.5
23,-3,4,11.5,12.0,-1.5,-1.0
23,-2,4,11.5,12.0,-1.0,-0.5
23,2,4,11.5,12.0,1.0,1.5
23,8,4,11.5,12.0,4.0,4.5
23,25,4,11.5,12.0,12.5,13.0
23,47,4,11.5,12.0,23.5,24.0
24,-34,4,12.0,12.5,-17.0,-16.5
24,-26,4,12.0,12.5,-13.0,-12.5
24,-25,4,12.0,12.5,-12.5,-12.0
24,-11,4,12.0,12.5,-5.5,-5.0
24,-10,4,12.0,12.5,-5.0,-4.5
24,-7,4,12.0,12.5,-3.5,-3.0
24,-5,4,12.0,12.5,-2.5,-2.0
24,3,4,12.0,12.5,1.5,2.0
24,8,4,12.0,12.5,4.0,4.5
24,13,4,12.0,12.5,6.5,7.0
24,20,4,12.0,12.5,10.0,10.5
24,51,4,12.0,12.5,25.5,26.0
24,74,4,12.0,12.5,37.0,37.5
24,78,4,12.0,12.5,39.0,39.5
25,-32,4,12.5,13.0,-16.0,-15.5
25,-27,4,12.5,13.0,-13.5,-13.0
25,-20,4,12.5,13.0,-10.0,-9.5
25,-16,4,12.5,13.0,-8.0,-7.5
25,-9,4,12.5,13.0,-4.5,-4.0
25,3,4,12.5,13.0,1.5,2.0
25,6,4,12.5,13.0,3.0,3.5
25,8,4,12.5,13.0,4.0,4.5
25,9,4,12.5,13.0,4.5,5.0
25,10,4,12.5,13.0,5.0,5.5
25,16,4,12.5,13.0,8.0,8.5
25,20,4,12.5,13.0,10.0,10.5
25,46,4,12.5,13.0,23.0,23.5
25,62,4,12.5,13.0,31.0,31.5
25,79,4,12.5,13.0,39.5,40.0
26,-32,4,13.0,13.5,-16.0,-15.5
26,-30,4,13.0,13.5,-15.0,-14.5
26,-29,4,13.0,13.5,-14.5,-14.0
26,-23,4,13.0,13.5,-11.5,-11.0
26,-22,4,13.0,13.5,-11.0,-10.5
26,-21,4,13.0,13.5,-10.5,-10.0
26,-19,4,13.0,13.5,-9.5,-9.0
26,-15,4,13.0,13.5,-7.5,-7.0
26,-14,4,13.0,13.5,-7.0,-6.5
26,-4,4,13.0,13.5,-2.0,-1.5
26,-2,4,13.0,13.5,-1.0,-0.5
26,6,4,13.0,13.5,3.0,3.5
26,7,4,13.0,13.5,3.5,4.0
26,10,4,13.0,13.5,5.0,5.5
26,24,4,13.0,13.5,12.0,12.5
26,25,4,13.0,13.5,12.5,13.0
26,71,4,13.0,13.5,35.5,36.0
26,78,4,13.0,13.5,39.0,39.5
27,-33,4,13.5,14.0,-16.5,-16.0
27,-31,4,13.5,14.0,-15.5,-15.0
27,-29,4,13.5,14.0,-14.5,-14.0
27,-24,4,13.5,14.0,-12.0,-11.5
27,-17,4,13.5,14.0,-8.5,-8.0
27,-14,4,13.5,14.0,-7.0,-6.5
27,-13,4,13.5,14.0,-6.5,-6.0
27,-4,4,13.5,14.0,-2.0,-1.5
27,-1,4,13.5,14.0,-0.5,0.0
27,1,4,13.5,14.0,0.5,1.0
27,6,4,13.5,14.0,3.0,3.5
27,12,4,13.5,14.0,6.0,6.5
27,51,4,13.5,14.0,25.5,26.0
27,59,4,13.5,14.0,29.5,30.0
27,60,4,13.5,14.0,30.0,30.5
28,-31,4,14.0,14.5,-15.5,-15.0
28,-29,4,14.0,14.5,-14.5,-14.0
28,-24,4,14.0,14.5,-12.0,-11.5
28,-19,4,14.0,14.5,-9.5,-9.0
28,-16,4,14.0,14.5,-8.0,-7.5
28,-15,4,14.0,14.5,-7.5,-7.0
28,-13,4,14.0,14.5,-6.5,-6.0
28,-12,4,14.0,14.5,-6.0,-5.5
28,3,4,14.0,14.5,1.5,2.0
28,12,4,14.0,14.5,6.0,6.5
28,20,4,14.0,14.5,10.0,10.5
28,21,4,14.0,14.5,10.5,11.0
28,76,4,14.0,14.5,38.0,38.5
29,-32,4,14.5,15.0,-16.0,-15.5
29,-19,4,14.5,15.0,-9.5,-9.0
29,2,4,14.5,15.0,1.0,1.5
29,17,4,14.5,15.0,8.5,9.0
29,66,4,14.5,15.0,33.0,33.5
29,67,4,14.5,15.0,33.5,34.0
30,6,4,15.0,15.5,3.0,3.5
30,11,4,15.0,15.5,5.5,6.0
